full_text,retweet_count,user_followers_count,favorite_count,place,coordinates,geo,created_at,id_str
"🔥 Isparta’daki elektrik krizi sonrası Vali Seymenoğlu, Covid gerekçesiyle görevden alındı: Seymenoğlu yerine Ankara… https://t.co/2YFw3OtoBQ",0,34569,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614459961778179
"RT @gmanews: BREAKING: Naitala ang 6,835 na bagong kaso ng COVID-19 ngayong araw, February 7, 2022. Sa kabuuan, 3,616,387 na ang bilang ng…",0,1,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614460410564614
RT @butantanoficial: O Butantan esclarece que não será necessária uma 3ª dose da vacina contra a Covid-19. Afirmar isso é disseminar Fake N…,0,61612,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614461585100805
"RT @soompi: All Members Of #VIVIZ No Longer In Quarantine After Recovering From COVID-19
https://t.co/5DL9jKwtyR https://t.co/H66m84hett",0,900,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614461652078593
"RT @VigilantFox: Italians, both vaccinated and unvaccinated, gather outside for a evening of food and drink in Turin, circumventing COVID r…",0,3689,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614461991985152
@otecam92 @bfmcnewslci @MikiLaMalice @Sq178kin @arikouts @sarigue84 @SahabiaAli @ATolstoievsky @mariedahaoui18… https://t.co/Mo7kvSMFjP,0,47,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614462566617089
RT @danwootton: Now a man is on hunger strike in a New Zealand quarantine facility because @jacindaardern will not let him travel a few kil…,0,46,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614462839242756
"RT @Dumacbcn: Llegiu això. Segons @tv3cat, les protestes al Canadà era cosa de quatre aixalabrats d'ultradreta. No fos cas que aquí despert…",0,1737,0,,,,Mon Feb 07 09:12:36 +0000 2022,1490614462801494017
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,361,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614464022040583
"Hecha la ley, hecha la trampa.",0,2193,0,"{'id': 'c589d9d6ed38927c', 'url': 'https://api.twitter.com/1.1/geo/id/c589d9d6ed38927c.json', 'place_type': 'city', 'name': 'Frankfurt on the Main', 'full_name': 'Frankfurt on the Main, Germany', 'country_code': 'DE', 'country': 'Germany', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[8.472715, 50.01552], [8.472715, 50.226951], [8.800496, 50.226951], [8.800496, 50.01552]]]}, 'attributes': {}}",,,Mon Feb 07 09:12:37 +0000 2022,1490614464634359812
"RT @NewsDigestWeb: 【福岡県で新たに3191人感染確認】

福岡県+3191（合計156650人）

きょうの国内感染者数は18873人に
（16:06時点）

詳細は下記URLより：
https://t.co/oEslL3ucOx

#新型コロナウイルス #…",0,24,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614464877502473
"RT @LMDFoot_: ➡ Il a financé la construction d'un lycée, d'un hôpital et d'un stade 🇸🇳
➡ A distribué 50000 francs CFA à chaque famille de s…",0,3273,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614465255157761
"RT @Big_Dad_Wuff: Hey everyone, I set up a fundraiser for my surgery medical bills, and cancer treatment. I lost my job this past January d…",0,415,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614465502588931
"RT @alpayozalan35: COVID-19 testi pozitif çıkan Milli Savunma Bakanımız Hulusi Akar'a geçmiş olsun dileklerimi iletiyorum.

Allah, bakanımı…",0,2346,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614465850748929
"RT @aginnt: Calgary, Canada joins the nationwide protest against Trudeau and COVID restrictions. https://t.co/955SAWljEB",0,31,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614465984876549
"RT @trishgreenhalgh: LONG THREAD on masks. Mute if not interested.
Do masks work? Why do some people claim they don’t work? Do they cause h…",0,460,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614466446254083
"RT @Marchfoward: Omicron ni ialah super spreader

Bukan Malaysia je kes naik satu dunia termasuk jiran kita kes naik

Rakyat Malaysia kena…",0,888,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614466794295298
"RT @AldoSterone111: Même si ces histoires de Covid s’arrêtent cette année, plus jamais je ne regarderais personne de la même manière.",0,8,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614467008290816
RT @cjcheesecake: Covid  is just one giant fun sponge ...... https://t.co/iJE3cqDHzD,0,1218,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614467243163648
RT @vanranstmarc: Met een boosterprik heb je 97x minder kans om te sterven aan COVID-19. https://t.co/CRo2jJoapX,0,1362,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614467381628931
"COVID test available today at CVS (7960 Metropolitan Avenue, Middle Village, NY 11379-2931) at 10:20AM 10:35AM 10:5… https://t.co/5JyV81DTJ7",0,10,0,,,,Mon Feb 07 09:12:37 +0000 2022,1490614467440300032
RT @azmanrocks: Read the replies and the QT. Let the reality sink in.,0,849,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614467595751424
"RT @DrLiMengYAN1: In Chinese Medical Encyclopedia(Project of National Publication Foundation, 2020), SARS coronavirus is listed as biowarfa…",0,142,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614467742240771
RT @Ying_Med: วันนี้ครบรอบ 2 ปี การจากไปของ คุณหมอหลี่ นายแพทย์ชาวจีน ซึ่งเป็นคนแรกที่ออกมาเตือนอันตรายและการแพร่ระบาดของไวรัสCovid-19 แต่ก…,0,42,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614468128407552
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,2494,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614468132450306
My household trying to determine who gave us all covid https://t.co/kY0tqK9vbN,0,432,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614468086165505
RT @emirsader: Covid: Internações em SP desaceleram e transmissão indica estabilidade https://t.co/1wqjQ0gXHX,0,3965,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614468811923456
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,13,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614469235556355
"RT @MErgun_Turan: Kıymetli Hemşehrilerim,

Hafif belirtiler sonucunda tedbir amaçlı olarak yaptırdığım Covid-19 testim pozitif çıktı.

Gene…",0,98,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614469940105221
#Inspiration #Motivation #Dedication 💯 https://t.co/EGandp1LNK,0,2047,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614470066020353
Turn around time ward-OT covid paling laju setakat ni. Durjana omicron bin covid! https://t.co/CO2q2TxBiu,0,295,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614469701300224
Media updates you on number of covid cases daily but they dont update you about the good news. Shitty journalisms j… https://t.co/EIS3wh1iHb,0,31,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614470468866049
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,210,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614471051599872
"RT @elazotedelnom: Que empiece la fiesta 

https://t.co/TsT1kgcZXg https://t.co/Y1ggK4eebc",0,260,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614471244533763
"RT @Akburak: Hamd olsun,şükürler olsun 🙏🏻🙏🏻",0,456,0,,,,Mon Feb 07 09:12:38 +0000 2022,1490614471403966464
Currently listening to KJ's press conference on Covid-19 situation.,0,486,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614471831609346
RT @Ying_Med: วันนี้ครบรอบ 2 ปี การจากไปของ คุณหมอหลี่ นายแพทย์ชาวจีน ซึ่งเป็นคนแรกที่ออกมาเตือนอันตรายและการแพร่ระบาดของไวรัสCovid-19 แต่ก…,0,32,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614471898775555
"RT @JayGalla: #COVID has finally caught up with me. Today, 2 years since the #pandemic started, I have tested positive with symptoms. I wil…",0,14,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614472029143040
"RT @Clauwild1: A corajosa reportagem em língua alemã traz, sobretudo, relatos chocantes de médicos e demais profissionais da saúde que trab…",0,214,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614472821596165
RT @njoyflyfishing: 7 Day Confirmed Covid Cases per 1K Population by County For DC   2022-02-03:  Covid Insights From Our Analytics Team an…,0,1968,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614472926720004
"RT @chimmieez: ENG TRANS @new_thitipoom mentioned #Polca  in #TayNewXMintMagTH 

#Newwiee : “Miss them krub. When we were about to have a f…",0,371,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614473664905218
6 followers you are just some bit trying to bitch. All m friends were vieing to get early spots for 💉I went on Xmas… https://t.co/Hucbftzt8o,0,494,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614473513648129
"Ay, this'll ensure Omicron cases fall to zero, sure https://t.co/ElJy8pBI2W",0,1368,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614473865904137
"RT @backtolife_2019: Livorno, Italy, restaurants require ""covid passports"", empty, streets filled with people dining with their own food an…",0,1331,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614474092462081
"RT @manuelrico: Hoy hace 696 días que falleció el primer residente en C-La Mancha. En dos meses, murieron 2.170 mayores con covid. El Gobie…",0,140,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614474365100039
"RT @JulienAubert84: En tous les cas, #LREM n’a pas de leçons à donner sur le traitement des seniors. Je n’ai pas oublié le scandale des #Eh…",0,216016,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614474402840583
"RT @ericmetaxas: Thanks to @megbasham &amp; @realDailyWire the UGLY truth about Christian ""misleaders"" is coming out. It's hard to judge the Ge…",0,1866,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614474570674181
"#DIRECTO | 📍 #Aragón registra 975 nuevos contagios de Covid-19, 911 menos que el pasado lunes… https://t.co/idBz8Uj40B",0,89526,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614474520342531
"RT @PolitWare: @Gab_H_R That might explain some of it: immune deficiency after Covid via missing/lowered T cells.  Is this permanent? 
http…",0,1494,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614475501625345
Bima Arya Pimpin Satgas Covid-19 Cek Kesiapan RS Hadapi Lonjakan Omicron - https://t.co/c31OuR236d,0,1073,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614475665199107
"RT @BuletinTV3: COVID-19 | Kementerian Kesihatan menjangkakan jangkitan COVID-19 boleh mencecah sehingga 22,000 kes menjelang akhir Mac ini…",0,781,0,,,,Mon Feb 07 09:12:39 +0000 2022,1490614475904348160
"RT @SamuelHillNZ: Just say it in plain English.

THE ""SINGLE SOURCE OF TRUTH"" WAS LYING.
https://t.co/79yErn62bJ",0,27,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614476063719426
"RT @filipe_rafaeli: Sunday. PrEP day.
For more than one year.
HCQ 400mg.
Ivm 12 mg.
No Pfizer, Astra, Janssen, Coronavac.
No masks.
Going e…",0,521,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614476130988037
"Perdónalos, padre mío, porque no saben lo que dicen.",0,5334,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614476445528068
RT @ElGusty99523701: Quando in diretta TV i morti di Covid chiedono che gli sistemi il sacco di plastica dove sono racchiusi https://t.co/n…,0,950,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614476655136769
RT @desmentindobozo: Imagina quantos não deixaram de se proteger por causa desse papinho do AUGUSTO NUNES MENTIROSO e demais integrantes da…,0,81,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614478030917632
"@Cryptocityspot7 @MetaVisa Covid-19 has a bad impact in almost every sector. So, as a crypto projects how did it af… https://t.co/vsilukSBno",0,20,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614478206951424
"Quien no lea este artículo no entenderá nunca cuales son, y han sido, los intereses ocultos de esta Plandemia. Clar… https://t.co/KtGxRlsRK3",0,370,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614478924394503
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,1428,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614479192993802
RT @RTARF_PR: กองทัพไทย โดย กองพันทหารม้าที่ 4 กองพลที่ 1 รักษาพระองค์ จัดกำลังพลจิตอาสา ปฎิบัติการล้างสิ่งปนเปื้อน ดำเนินการฉีดพ่น  สารไฮโ…,0,20,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614479494991872
RT @beaunitebaez: gonna put this on my bookmarked tweets so if cases ever rise during raya and the media says shit about raya visiting then…,0,194,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614479453028356
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,88,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614479750856704
RT @ASlavitt: Beware when people who say Biden is responsible for too many people dying from COVID &amp; the people who criticize him for pushi…,0,5783,0,,,,Mon Feb 07 09:12:40 +0000 2022,1490614479914033152
RT @Media_Selangor: Kes Covid-19 di Malaysia mencapai lima angka pada 6 Februari 2022. Kali terakhir kes lima angka dicapai pada 2 Oktober…,0,255,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614480241586181
RT @Madtweete: #JohnsonOut14 because he and his Government are corrupt.,0,3253,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614480492978177
"RT @thaimoph: 🗓 วันที่ 6 ก.พ. 2565 🕦 เวลา 11.30 น.
สถานการณ์การติดเชื้อ COVID-19 ในประเทศ
ข้อมูลตั้งแต่วันที่ 1 ม.ค. 2565
😖 ผู้ป่วยรายใหม่…",0,6,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614480778461186
"RT @NewsDigestWeb: 【千葉県で新たに4695人感染確認】

千葉県+4695（合計178063人）
※県所管域で2715人、千葉市で1079人、船橋市で715人、柏市で186人
※5人死亡

きょうの国内感染者数は23568人に
（16:12時点）

詳細は下…",0,24,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614481382088704
"RT @LMDFoot_: ➡ Il a financé la construction d'un lycée, d'un hôpital et d'un stade 🇸🇳
➡ A distribué 50000 francs CFA à chaque famille de s…",0,202,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614482665553920
"RT @molumbe: È molto chiaro: l’Istituto Superiore di Sanità li classifica tutti come decessi positivi al Sars-Cov-2, qualunque sia l’effett…",0,484,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614482929864708
"Case / age breakdown NSW

All age groups are falling, though much slower in kids then the elderly

Kids made up 35%… https://t.co/5wjubGsdbt",0,1359,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614482166452226
RT @alisoncroggon: Funny* how we have no long Covid support two years into the pandemic *not funny,0,1828,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614483118886916
RT @toadmeister: Today's update on the Daily Sceptic is here. Dr Will Jones asks what really happened at the start of the COVID-19 pandemic…,0,147,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614483319992324
"RT @MoniquePlaza3: Livourne, Italie: alors que les restaurants exigeant des ""passeports covid"" sont vides, des rues se remplissent de gens…",0,153,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614483156353025
"@worrius @Karl_Lauterbach Herr Lauterbach, soll bitte einmal Position zu den Ausführungen von Dr. Peter McCollough… https://t.co/K3YO5wNiKY",0,37,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614483781406723
RT @delu_mertcankan: COVID-19 ' a yakalanan sayın Başkanımız #RecepTayyipErdogan  a Rabb'im tez zamanda acil şifalar verir inşAllah.. Bu va…,0,4644,0,,,,Mon Feb 07 09:12:41 +0000 2022,1490614484209225728
Indonesia bans foreign tourist arrivals at Jakarta airport as COVID-19 cases spike – ABC News https://t.co/NOK7EV66Fh,0,218,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614484414742528
"RT @dyctiostelium: En ciencia no puedes simplemente decir que estudiaste algo que no estudiaste.""

De
mo
le
dor

@familyunequal 
les digo.…",0,141,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614485291253763
"RT @tweettruth2me: More people were infected with the Spanish flu from 1918-1919 than covid-19, but at no point during that pandemic did th…",0,244,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614485446397952
RT @manuelrico: Hoy hace 706 días que falleció la primera residente en España. En la primera ola del covid murieron más de 20.000 residente…,0,140,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614485488386051
"Covid, la storia di Lorenzo, 16 anni: ""Ho subito capito che non era una normale influenza"" https://t.co/WZ5hREG7iP via @LaStampa",0,9958,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614485610020867
"RT @JoostBroekers: @Covid19Crusher Well,well.. the EU wants to keep vaccine passports in place for another entire year...... https://t.co/h…",0,109,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614485769342979
RT @joeolivermd: At what point do we stop calling it a trucker protest against mandates and instead name it a foreign right wing extremist…,0,6612,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614486142787585
"RT @GonzoTambourine: 【ご報告】
COVID-19の濃厚接触者となりました。
私は咳等の症状は全くありませんが、保健所の指導に則り外出自粛となります。",0,522,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614486130380800
"RT @EmineErdogan: Anca beraber, kanca beraber 😊
İnşallah en kısa sürede bu hastalığı Tayyip beyle birlikte atlatacağız. Dualarınızı bekliyo…",0,0,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614486042136578
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,10,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614487052869638
RT @acechhh: this is still the most powerful covid tweet https://t.co/9zhWXykH4h,0,726,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614487065444354
"Coronavirus: Geen booster, geen schoolreisje - Omroep West https://t.co/HALTSrUtjD via @GoogleNews",0,98,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614487468199940
RT @Ranisor: Menkeu Sri Mulyani optimistis ekonomi triwulan I-2022 tumbuh lebih tinggi daripada triwulan I-2021 meski ada COVID-19 varian O…,0,42,0,,,,Mon Feb 07 09:12:42 +0000 2022,1490614487593877507
RT @gkierzek: Covid. Le business en or des tests. 6 milliards d’€ pour quoi? Sûrement pas pour contrôler l’épidémie ! Stop à la gabegie qui…,0,3,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614489166893056
"RT @KKMPutrajaya: Individu positif COVID-19 kategori 1 dan 2A, namun tidak berisiko tinggi tidak perlu hadir ke Pusat Penilaian COVID-19 (C…",0,481,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614489221255172
"RT @Sambruce86: Love a virtual launch ... COVID, huh? Gonna be a busy run up to KO, but must admit I can't wait to watch Gordon, Donaldson,…",0,330,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614489254961155
RT @carele42759621: @DoloresVaquero @Aergonx Vean esto. Es de terror.El fiscal alemán presenta el caso CoVid  tribunal internacional. Juici…,0,3692,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614489322041344
RT @ladybugstwee_d_: Kuipers gaat inzet van 3G-beleid iedere maand toetsen met onderzoeken… hoe lang denkt die dwaas dat wij dit nog pikken…,0,784,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614489800228864
RT @acechhh: this is still the most powerful covid tweet https://t.co/9zhWXykH4h,0,202,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614491045793795
RT @TheRealHoarse: It’s going to be a real adjustment to go from staying home because of COVID to staying home because I want to.,0,51,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614491662462977
"RT @delcck1: @G6pDvOW9rnuOrKc Last week, the boss of a hair salon that I often visit complained she couldn't hire enough hair stylers for h…",0,106,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614491842637824
"RT @itzybbl: [4:39 PM KST] 🍯💭

""y/n, what are you doing?~~""
""Are you having a good day?""
""Or a hard day?!""
""You're all being careful of COV…",0,511,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614491897561088
"@MaajidNawaz Yes. Especially as no one yet has proved that the so called 'Covid' even exists in a natural, organic form.",0,303,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614492119584769
"RT @Mart__IN77: Le premier ministre de l'Alberta au Canada, annonce la fin de toutes les restrictions COVID, en commençant par le pass vacc…",0,122,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614492102811648
RT @Qlder: Covid is over in Australia. Time to repeal all the regulations and laws. No emergency. No more masks. No more discrimination. No…,0,1076,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614492207923204
"RT @AJEnglish: • Indonesia bans arrivals at Jakarta airport as COVID surges https://t.co/KCaeaIzfJn 
• Australia to open borders to vaccina…",0,1182,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614492513935362
"RT @geziel_goes: Houve 03 variantes do Coronavirus após a entrega do relatório da CPI/COVID, continua na gaveta do Aras.",0,2374,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614492564271109
https://t.co/dmFi6WhiQU,0,19,0,,,,Mon Feb 07 09:12:43 +0000 2022,1490614492706791424
"RT @Marchfoward: Omicron ni ialah super spreader

Bukan Malaysia je kes naik satu dunia termasuk jiran kita kes naik

Rakyat Malaysia kena…",0,557,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614492975472640
RT @SHomburg: Die EU-Gesundheitsbehörde EMA sammelt und publiziert Nebenwirkungen. Transparenztest hat diese Daten Eins zu Eins grafisch au…,0,1762,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614493193326597
Crippling protests across Canada over Covid restrictions enter second week as officials announce multiple arrests… https://t.co/XuD2L1Bag6,0,1575,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614493113503744
RT @barbarab1974: È  tutto bellissimo,0,13,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614493633814530
RT @JustAmy12345678: @BigDaddyDollarz @OGIronHorseGirl @Mattallica17 @FestusMcgilicu1 @GoneAye @NcVeteran @WhySoSerious06 @Disney_Liz_15 @b…,0,3042,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614493897891841
"Hong Kong can’t maintain ‘dynamic zero-Covid’. It’s time to open up – gradually

https://t.co/LQNqxduhrJ",0,2447,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614494002774019
RT @manuelrico: Hoy hace 691 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerab…,0,559,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614494296424451
"RT @ZeydanKaralar01: Hafif belirtiler üzerine yaptırdığım Covid-19 testimin sonucu pozitif çıktı. 

Genel izolasyon tedbirleri gereğince, b…",0,62,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614494610997256
"RT @AnneIbiza13: ...  entièrement 💉, quelle qu'en soit la cause, augmente de 5 100 % . Ne vaccinez pas vos enfants svp ! https://t.co/p4tuy…",0,757,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614495147876353
"RT @maxotte_says: Ich bin geimpft. Aber nicht gegen #COVID. Das will ich nicht. Und das muss ich auch nicht, denn wir haben ein #Grundgeset…",0,132,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614496049700869
@Derek_Rankin @viewspotnz https://t.co/mwTwb5RIOQ,0,450,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614496330936321
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,54,0,,,,Mon Feb 07 09:12:44 +0000 2022,1490614496305762305
"@Covidioti @SorryNs @RobiVil @TgLa7 COVID?
Ce l'hanno io giornalai 
Scrivono per covid e poi.....
Non sanno manco connettere il cervello",0,1102,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614497207361540
RT @p3xchymunchkin: all of us are so done with the covid.,0,677,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614498507784193
"RT @AFNCThailand: รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ในประเทศไทย ตั้งแต่เดือนมีนาคม 2563 ถึงวันที่ 7 กุมภาพันธ์ 2565

#…",0,20,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614498880675850
RT @FlukeiS: เด็กโดนน้ำร้อนลวกตรงอกกับท้อง  ไม่มารพ แต่ไปหาหมอเป่า มาด้วยแผลติดเชื้อ ไม่พอหมอเป่าดันเป็น COVID อีก อหหหห สงสารเด็ก,0,35,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614499136589828
RT @acechhh: this is still the most powerful covid tweet https://t.co/9zhWXykH4h,0,68,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614499325652992
"Una #ambulancia de la #CruzRojaMexicana labora atendiendo a un paciente #COVID en  #Paso #Chacabuco,  La #Mexicana,… https://t.co/A5hxUnJaj6",0,42270,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614499434450944
"RT @DIVIZIO1: Excusez moi mais on peut pas mettre de l’argent partout hein : pfizer, mack kinsey, tout ça tout ça et aussi à pasteur ! Il e…",0,5,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614499459674113
RT @f_philippot: Le Luxembourg supprime ses restrictions ! Il ne restera bientôt plus que Macron et Véran pour croire à leurs dingueries !…,0,17,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614499648356352
RT @Tim_Roehn: Diese Aussage ist durch den Artikel nicht gedeckt.,0,566,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614499602219009
"RT @ferbelaunzaran: Por si algo faltara a su criminal irresponsabilidad👇

Difunden medios públicos información falsa sobre uso de Ivermecti…",0,394,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614500151619586
"In dealing with the Omicron wave, @KKMPutrajaya are ready (IF NEED BE) with;

120 COVID-19 hospitals (which consist… https://t.co/SmX4hlysAY",0,4553,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614500542017538
"RT @ChalecosAmarill: 🎥🛑Hoy #BobMarley cumpliría 75 años.

🔻Recientemente la primera ministra de #Barbados, Mia Amor Mottley, utilizó sus le…",0,2736,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614500785065987
"RT @democrazymedia: Akui Hasil Tes Covid Bisa Salah, Menkes: Tak Ada PCR Yang Sempurna
https://t.co/mzFHfV6kLd",0,680,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614500906602499
"@Tim_Roehn Das sind die neu schwer erkrankten Covid Fälle pro 100k des letzten Monats
Links U60, Rechts Ü60
Auffäll… https://t.co/vzJZSRVhHT",0,29,0,,,,Mon Feb 07 09:12:45 +0000 2022,1490614500927713281
"Fort Detrick is authoritatively recognized as the birthplace of COVID-19. Finally, an institution has come forward… https://t.co/5VMbAHc6ng",0,2,0,,,,Mon Feb 07 09:12:46 +0000 2022,1490614501456027649
